Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
11687906	16832		b2748		ftsB	FALSE	NA	4881.000	0.000	NA		NA
11403152	16832		b2748		ftsB	FALSE	NA	4910.000	0.000	NA		NA
11545515	16832		b2748		ftsB	FALSE	NA	4910.000	0.000	NA		NA
11687907	16832		b2748		ftsB	FALSE	NA	4910.000	0.000	NA		NA
11403153	16832		b2748		ftsB	FALSE	NA	4942.000	0.000	NA		NA
11545516	16832		b2748		ftsB	FALSE	NA	4942.000	0.000	NA		NA
11687908	16832		b2748		ftsB	FALSE	NA	4942.000	0.000	NA		NA
11403154	16832		b2748		ftsB	FALSE	NA	4971.000	0.000	NA		NA
11545517	16832		b2748		ftsB	FALSE	NA	4971.000	0.000	NA		NA
11687909	16832		b2748		ftsB	FALSE	NA	4971.000	0.000	NA		NA
11403155	16832		b2748		ftsB	FALSE	NA	5003.000	0.000	NA		NA
11545518	16832		b2748		ftsB	FALSE	NA	5003.000	0.000	NA		NA
11687910	16832		b2748		ftsB	FALSE	NA	5003.000	0.000	NA		NA
11403156	16832		b2748		ftsB	FALSE	NA	5032.000	0.000	NA		NA
11545519	16832		b2748		ftsB	FALSE	NA	5032.000	0.000	NA		NA
11687911	16832		b2748		ftsB	FALSE	NA	5032.000	0.000	NA		NA
11403157	16832		b2748		ftsB	FALSE	NA	5064.000	0.000	NA		NA
11545520	16832		b2748		ftsB	FALSE	NA	5064.000	0.000	NA		NA
11687912	16832		b2748		ftsB	FALSE	NA	5064.000	0.000	NA		NA
11403158	16832		b2748		ftsB	FALSE	NA	5093.000	0.000	NA		NA
11545521	16832		b2748		ftsB	FALSE	NA	5093.000	0.000	NA		NA
11687913	16832		b2748		ftsB	FALSE	NA	5093.000	0.000	NA		NA
11403159	16832		b2748		ftsB	FALSE	NA	5125.000	0.000	NA		NA
11545522	16832		b2748		ftsB	FALSE	NA	5125.000	0.000	NA		NA
11687914	16832		b2748		ftsB	FALSE	NA	5125.000	0.000	NA		NA
11403160	16832		b2748		ftsB	FALSE	NA	5154.000	0.000	NA		NA
11545523	16832		b2748		ftsB	FALSE	NA	5154.000	0.000	NA		NA
11687915	16832		b2748		ftsB	FALSE	NA	5154.000	0.000	NA		NA
11403161	16832		b2748		ftsB	FALSE	NA	5186.000	0.000	NA		NA
11545524	16832		b2748		ftsB	FALSE	NA	5186.000	0.000	NA		NA
11687916	16832		b2748		ftsB	FALSE	NA	5186.000	0.000	NA		NA
11403162	16832		b2748		ftsB	FALSE	NA	5215.000	0.000	NA		NA
11545525	16832		b2748		ftsB	FALSE	NA	5215.000	0.000	NA		NA
11687917	16832		b2748		ftsB	FALSE	NA	5215.000	0.000	NA		NA
11403163	16832		b2748		ftsB	FALSE	NA	5247.000	0.000	NA		NA
11545526	16832		b2748		ftsB	FALSE	NA	5247.000	0.000	NA		NA
11687918	16832		b2748		ftsB	FALSE	NA	5247.000	0.000	NA		NA
11403164	16832		b2748		ftsB	FALSE	NA	5276.000	0.000	NA		NA
11545527	16832		b2748		ftsB	FALSE	NA	5276.000	0.000	NA		NA
11687919	16832		b2748		ftsB	FALSE	NA	5276.000	0.000	NA		NA
11403165	16832		b2748		ftsB	FALSE	NA	5308.000	0.000	NA		NA
11545528	16832		b2748		ftsB	FALSE	NA	5308.000	0.000	NA		NA
11687920	16832		b2748		ftsB	FALSE	NA	5308.000	0.000	NA		NA
11403166	16832		b2748		ftsB	FALSE	NA	5337.000	0.000	NA		NA
11545529	16832		b2748		ftsB	FALSE	NA	5337.000	0.000	NA		NA
11687921	16832		b2748		ftsB	FALSE	NA	5337.000	0.000	NA		NA
11403167	16832		b2748		ftsB	FALSE	NA	5370.000	0.000	NA		NA
11545530	16832		b2748		ftsB	FALSE	NA	5370.000	0.000	NA		NA
11687922	16832		b2748		ftsB	FALSE	NA	5370.000	0.000	NA		NA
11403168	16832		b2748		ftsB	FALSE	NA	5399.000	0.000	NA		NA
11545531	16832		b2748		ftsB	FALSE	NA	5399.000	0.000	NA		NA
11687923	16832		b2748		ftsB	FALSE	NA	5399.000	0.000	NA		NA
11403169	16832		b2748		ftsB	FALSE	NA	5432.000	0.000	NA		NA
11545532	16832		b2748		ftsB	FALSE	NA	5432.000	0.000	NA		NA
11687924	16832		b2748		ftsB	FALSE	NA	5432.000	0.000	NA		NA
11403170	16832		b2748		ftsB	FALSE	NA	5461.000	0.000	NA		NA
11545533	16832		b2748		ftsB	FALSE	NA	5461.000	0.000	NA		NA
11687925	16832		b2748		ftsB	FALSE	NA	5461.000	0.000	NA		NA
11403171	16832		b2748		ftsB	FALSE	NA	5493.000	0.000	NA		NA
11545534	16832		b2748		ftsB	FALSE	NA	5493.000	0.000	NA		NA
11687926	16832		b2748		ftsB	FALSE	NA	5493.000	0.000	NA		NA
11403172	16832		b2748		ftsB	FALSE	NA	5522.000	0.000	NA		NA
11545535	16832		b2748		ftsB	FALSE	NA	5522.000	0.000	NA		NA
11687927	16832		b2748		ftsB	FALSE	NA	5522.000	0.000	NA		NA
11403173	16832		b2748		ftsB	FALSE	NA	5554.000	0.000	NA		NA
11545536	16832		b2748		ftsB	FALSE	NA	5554.000	0.000	NA		NA
11687928	16832		b2748		ftsB	FALSE	NA	5554.000	0.000	NA		NA
11403174	16832		b2748		ftsB	FALSE	NA	5583.000	0.000	NA		NA
11545537	16832		b2748		ftsB	FALSE	NA	5583.000	0.000	NA		NA
11687929	16832		b2748		ftsB	FALSE	NA	5583.000	0.000	NA		NA
11403175	16832		b2748		ftsB	FALSE	NA	5615.000	0.000	NA		NA
11545538	16832		b2748		ftsB	FALSE	NA	5615.000	0.000	NA		NA
11687930	16832		b2748		ftsB	FALSE	NA	5615.000	0.000	NA		NA
16838	16839	b2754	b2755	ygbF	ygbT	TRUE	0.974	2.000	0.509	NA		0.316
16839	16840	b2755	b2756	ygbT	ygcH	TRUE	0.989	16.000	0.589	NA		0.603
16840	16841	b2756	b2757	ygcH	b2757	TRUE	0.966	-13.000	0.282	NA		0.491
16841	16842	b2757	b2758	b2757	ygcJ	TRUE	0.760	3.000	0.171	NA		0.133
16842	16843	b2758	b2759	ygcJ	ygcK	TRUE	0.690	13.000	0.138	NA		0.185
16843	16844	b2759	b2760	ygcK	ygcL	TRUE	0.977	-7.000	0.336	NA		0.495
16844	16845	b2760	b2761	ygcL	ygcB	FALSE	0.081	415.000	0.263	NA		0.365
16846	16847	b2762	b2763	cysH	cysI	TRUE	0.814	75.000	0.116	1.000	N	0.873
16847	16848	b2763	b2764	cysI	cysJ	TRUE	0.999	0.000	0.791	0.000	Y	0.884
16849	16850	b2765	b2766	ygcM	ygcN	FALSE	0.039	78.000	0.014	1.000	N	0.228
16850	16851	b2766	b2767	ygcN	ygcO	TRUE	0.968	-9.000	0.026	NA	Y	0.446
16851	16852	b2767	b2768	ygcO	ygcP	FALSE	0.116	17.000	0.026	NA	N	0.159
16853	16854	b2769	b2770	ygcQ	ygcR	TRUE	0.973	-3.000	0.102	0.017	Y	0.222
16854	16855	b2770	b2771	ygcR	ygcS	TRUE	0.844	-22.000	0.182	1.000	N	0.303
16855	1936849	b2771	b4463	ygcS	ygcU	TRUE	0.776	94.000	0.250	1.000	N	0.686
1936849	16858	b4463	b2774	ygcU	ygcW	TRUE	0.902	70.000	0.500	0.030	N	0.562
16859	16860	b2775	b2776	yqcE	ygcE	FALSE	0.536	27.000	0.058	1.000	N	0.266
7497361	16862	b4682	b2778	yqcG	ygcG	TRUE	0.789	14.000	0.000	NA		NA
16863	16864	b2779	b2780	eno	pyrG	FALSE	0.561	88.000	0.068	1.000	N	0.527
16864	16865	b2780	b2781	pyrG	mazG	FALSE	0.002	228.000	0.025	1.000		0.130
16865	16866	b2781	b2782	mazG	chpA	FALSE	0.559	71.000	0.000	1.000		0.479
16866	16867	b2782	b2783	chpA	chpR	TRUE	0.998	0.000	0.531	NA	Y	0.714
16867	16868	b2783	b2784	chpR	relA	FALSE	0.531	78.000	0.000	NA	Y	0.336
16868	16869	b2784	b2785	relA	rumA	FALSE	0.451	48.000	0.082	1.000	N	0.303
16871	16872	b2787	b2788	gudD	gudX	TRUE	0.983	21.000	0.000	0.000	Y	0.480
16872	16873	b2788	b2789	gudX	gudP	TRUE	0.923	2.000	0.000	1.000	N	0.384
16873	16874	b2789	b2790	gudP	yqcA	FALSE	0.001	435.000	0.000	1.000	N	0.192
16874	16875	b2790	b2791	yqcA	yqcB	FALSE	0.453	18.000	0.209	1.000	N	-0.085
16875	16876	b2791	b2792	yqcB	yqcC	TRUE	0.982	0.000	0.518	NA		0.393
16876	1936852	b2792	b4408	yqcC	csrB	FALSE	0.034	43.000	0.000	NA		-0.336
1936852	16877	b4408	b2793	csrB	syd	FALSE	0.002	220.000	0.000	NA		-0.323
16878	16879	b2794	b2795	yqcD	ygdH	FALSE	0.006	112.000	0.079	NA		-0.013
16879	16880	b2795	b2796	ygdH	sdaC	FALSE	0.001	557.000	0.000	NA		-0.086
16880	16881	b2796	b2797	sdaC	sdaB	TRUE	0.920	58.000	0.000	1.000	Y	0.704
16881	16882	b2797	b2798	sdaB	ygdG	FALSE	0.074	112.000	0.000	1.000	N	0.270
16883	16884	b2799	b2800	fucO	fucA	TRUE	0.939	25.000	0.066	1.000	N	0.589
16885	16886	b2801	b2802	fucP	fucI	TRUE	0.911	33.000	0.104	1.000	Y	0.374
16886	16887	b2802	b2803	fucI	fucK	TRUE	0.761	79.000	0.269	1.000	Y	0.384
16887	16888	b2803	b2804	fucK	fucU	TRUE	0.983	2.000	0.211	1.000	Y	0.321
16888	16889	b2804	b2805	fucU	fucR	TRUE	0.837	58.000	0.308	1.000	Y	0.334
16890	16891	b2806	b2807	ygdE	ygdD	TRUE	0.808	-7.000	0.144	NA		0.261
16891	16892	b2807	b2808	ygdD	gcvA	FALSE	0.463	19.000	0.081	NA		0.203
16894	16895	b2810	b2811	csdA	ygdK	TRUE	0.991	0.000	0.122	0.001		0.563
16896	16897	b2812	b2813	ygdL	mltA	FALSE	0.002	239.000	0.009	1.000	N	0.082
1936856	1936857	b2814	b2815	metZ	metW	FALSE	0.545	34.000	0.000	NA		NA
1936857	1936858	b2815	b2816	metW	metV	FALSE	0.545	34.000	0.000	NA		NA
16900	16901	b2819	b2820	recD	recB	TRUE	0.997	0.000	0.688	0.001	Y	0.378
16901	16902	b2820	b2821	recB	ptr	TRUE	0.946	-7.000	0.092	1.000	N	0.460
16902	16903	b2821	b2822	ptr	recC	FALSE	0.161	176.000	0.092	1.000	N	0.387
16903	16904	b2822	b2823	recC	ppdC	FALSE	0.152	13.000	0.076	NA	N	0.014
16904	16905	b2823	b2824	ppdC	ygdB	TRUE	0.932	-15.000	0.538	NA		0.267
16905	16906	b2824	b2825	ygdB	ppdB	TRUE	0.983	-3.000	0.373	NA		0.474
16906	16907	b2825	b2826	ppdB	ppdA	TRUE	0.987	-9.000	0.368	NA	Y	0.439
16907	16908	b2826	b2827	ppdA	thyA	FALSE	0.003	184.000	0.016	NA	N	-0.174
16908	16909	b2827	b2828	thyA	lgt	TRUE	0.990	7.000	0.164	1.000	N	0.762
16909	16910	b2828	b2829	lgt	ptsP	FALSE	0.427	151.000	0.000	1.000	N	0.593
16910	16911	b2829	b2830	ptsP	nudH	TRUE	0.955	13.000	0.008	1.000	N	0.528
16911	3446206	b2830	b4610	nudH	ygdT	FALSE	0.001	353.000	0.000	NA		-0.031
16912	16913	b2831	b2832	mutH	ygdQ	FALSE	0.013	69.000	0.052	1.000	N	0.148
16913	16914	b2832	b2833	ygdQ	ygdR	FALSE	0.137	138.000	0.429	NA		-0.142
16914	16915	b2833	b2834	ygdR	tas	FALSE	0.007	108.000	0.043	NA		0.155
16916	16917	b2835	b2836	ygeD	aas	TRUE	0.933	-7.000	0.124	NA		0.428
16917	1936861	b2836	b4444	aas	rygA	FALSE	0.009	88.000	0.000	NA		0.201
1936861	1936862	b4444	b4445	rygA	omrB	FALSE	0.356	115.000	0.000	NA		0.470
16921	16922	b2840	b2841	ygeA	araE	TRUE	0.582	129.000	0.011	1.000	N	0.780
16922	16923	b2841	b2842	araE	kduD	FALSE	0.001	315.000	0.000	1.000	N	0.170
16923	16924	b2842	b2843	kduD	kduI	TRUE	0.927	30.000	0.269	1.000	N	0.467
16924	16925	b2843	b2844	kduI	yqeF	FALSE	0.002	287.000	0.000	1.000	N	0.186
16926	16927	b2845	b2846	yqeG	yqeH	FALSE	0.001	460.000	0.000	1.000		0.163
16927	16928	b2846	b2847	yqeH	yqeI	FALSE	0.013	334.000	0.000	0.068		0.118
16928	16929	b2847	b2848	yqeI	yqeJ	TRUE	0.978	-7.000	0.400	NA		0.484
7497362	16930	b4683	b2849	yqeL	yqeK	FALSE	0.523	36.000	0.000	NA		NA
16931	16932	b2850	b2851	ygeF	ygeG	FALSE	0.002	225.000	0.000	NA		0.197
16932	16933	b2851	b2852	ygeG	ygeH	FALSE	0.108	335.000	0.000	1.000		0.474
16933	16934	b2852	b2853	ygeH	ygeI	FALSE	0.029	168.000	0.000	NA		0.256
16934	16935	b2853	b2854	ygeI	pbl	FALSE	0.175	83.000	0.000	NA		0.331
16937	1936869	b2856	b2858	ygeK	ygeN	FALSE	0.053	222.000	0.000	NA		0.343
1936869	16940	b2858	b2859	ygeN	ygeO	TRUE	0.732	-58.000	0.000	NA		0.349
16940	16941	b2859	b2860	ygeO	insD-4	FALSE	0.165	12.000	0.000	NA		-0.086
16941	16942	b2860	b2861	insD-4	insC	TRUE	0.990	-42.000	0.000	0.055	Y	0.770
16942	16944	b2861	b2863	insC	ygeQ	FALSE	0.008	92.000	0.000	NA		0.064
16944	1936872	b2863	b2864	ygeQ	glyU	FALSE	0.019	156.000	0.000	NA		0.228
1936872	16945	b2864	b2865	glyU	b2865	FALSE	0.479	79.000	0.000	NA		0.474
16946	16947	b2866	b2867	xdhA	xdhB	TRUE	0.997	11.000	0.500	0.001	Y	0.512
16947	16948	b2867	b2868	xdhB	xdhC	TRUE	0.998	-3.000	0.667	0.052	Y	0.613
1936874	16951	b2870	b2871	ygeW	ygeX	TRUE	0.945	58.000	0.265	1.000	Y	0.607
16951	16952	b2871	b2872	ygeX	ygeY	TRUE	0.836	58.000	0.188	1.000	Y	0.396
16952	16953	b2872	b2873	ygeY	b2873	TRUE	0.765	53.000	0.050	1.000	N	0.523
16953	16954	b2873	b2874	b2873	yqeA	FALSE	0.543	48.000	0.031	1.000	N	0.383
16955	16956	b2875	b2876	yqeB	b2876	TRUE	0.885	48.000	0.119	NA		0.642
16957	16958	b2877	b2878	ygfJ	ygfK	FALSE	0.003	322.000	0.000	NA		0.214
16958	16959	b2878	b2879	ygfK	b2879	TRUE	0.993	3.000	0.443	1.000	N	0.597
16959	16960	b2879	b2880	b2879	ygfM	TRUE	0.656	51.000	0.066	1.000	N	0.425
16960	16961	b2880	b2881	ygfM	xdhD	TRUE	0.995	-3.000	0.800	0.029	Y	0.341
16961	16962	b2881	b2882	xdhD	ygfO	FALSE	0.097	165.000	0.000	1.000	N	0.343
16962	16963	b2882	b2883	ygfO	guaD	TRUE	0.981	15.000	0.000	1.000	Y	0.512
16963	1936879	b2883	b4464	guaD	ygfQ	TRUE	0.931	36.000	0.000	1.000		0.779
16966	16967	b2886	b2887	ygfS	ygfT	TRUE	0.977	0.000	0.333	0.017	N	0.314
16968	7497363	b2888	b4684	ygfU	yqfG	TRUE	0.867	2.000	0.000	NA		NA
7497363	16969	b4684	b2889	yqfG	idi	FALSE	0.117	123.000	0.000	NA		NA
16970	16971	b2890	b2891	lysS	prfB	TRUE	0.997	10.000	0.162	0.040	Y	0.811
16971	16972	b2891	b2892	prfB	recJ	FALSE	0.498	91.000	0.028	1.000	N	0.514
16972	16973	b2892	b2893	recJ	dsbC	TRUE	0.972	6.000	0.082	1.000	N	0.495
16973	16974	b2893	b2894	dsbC	xerD	TRUE	0.916	25.000	0.079	1.000	N	0.498
16976	16977	b2896	b2897	ygfX	ygfY	TRUE	0.967	-19.000	0.061	NA		0.712
16979	16980	b2899	b2900	yqfA	yqfB	FALSE	0.004	164.000	0.113	NA		-0.213
16982	16983	b2902	b2903	ygfF	gcvP	FALSE	0.052	267.000	0.006	1.000	N	0.376
16983	16984	b2903	b2904	gcvP	gcvH	TRUE	0.877	119.000	0.249	1.000	Y	0.762
16984	16985	b2904	b2905	gcvH	gcvT	TRUE	0.996	24.000	0.317	0.001	Y	0.885
16985	16986	b2905	b2906	gcvT	visC	FALSE	0.006	448.000	0.004	1.000	N	0.252
16986	16987	b2906	b2907	visC	ubiH	TRUE	0.996	23.000	0.474	0.001	Y	0.674
16987	16988	b2907	b2908	ubiH	pepP	TRUE	0.982	-3.000	0.026	1.000	N	0.715
16988	16989	b2908	b2909	pepP	ygfB	TRUE	0.948	26.000	0.036	NA		0.730
16990	1936884	b2910	b2911	zapA	ssrS	TRUE	0.845	42.000	0.000	NA		0.569
1936884	16991	b2911	b2912	ssrS	ygfA	FALSE	0.011	76.000	0.000	NA		0.192
16991	1936886	b2912	b4446	ygfA	rygC	FALSE	0.138	60.000	0.000	NA		0.263
7497364	16992	b4665	b2913	ibsC	serA	FALSE	0.044	229.000	0.000	NA		NA
16992	16993	b2913	b2914	serA	rpiA	FALSE	0.015	256.000	0.029	1.000	N	0.249
16993	16994	b2914	b2915	rpiA	yqfE	FALSE	0.021	56.000	0.000	NA		0.026
16995	16996	b2916	b2917	argP	yliK	FALSE	0.003	204.000	0.000	1.000	N	-0.049
16996	16997	b2917	b2918	yliK	argK	TRUE	0.943	-7.000	0.366	1.000	N	0.326
16997	16998	b2918	b2919	argK	ygfG	TRUE	0.829	11.000	0.015	1.000	N	0.334
16998	16999	b2919	b2920	ygfG	ygfH	TRUE	0.921	24.000	0.085	0.019	N	0.426
17000	17001	b2921	b2922	ygfI	yggE	FALSE	0.004	167.000	0.037	NA		0.078
17001	17002	b2922	b2923	yggE	argO	FALSE	0.008	93.000	0.075	NA		0.113
17002	17003	b2923	b2924	argO	mscS	FALSE	0.005	139.000	0.049	1.000		0.156
17003	17004	b2924	b2925	mscS	fbaA	FALSE	0.027	358.000	0.038	1.000	N	0.328
17004	17005	b2925	b2926	fbaA	pgk	TRUE	0.701	215.000	0.056	0.005	Y	0.693
17005	17006	b2926	b2927	pgk	epd	TRUE	0.956	50.000	0.070	0.005	Y	0.576
17006	17007	b2927	b2928	epd	yggC	FALSE	0.002	285.000	0.000	1.000	N	0.045
17007	17008	b2928	b2929	yggC	yggD	TRUE	0.980	-3.000	0.588	NA	N	0.387
17008	17009	b2929	b2930	yggD	yggF	TRUE	0.803	22.000	0.545	NA	N	-0.190
17009	1936889	b2930	b4465	yggF	yggP	TRUE	0.987	-3.000	0.500	1.000	N	0.463
1936889	17012	b4465	b2933	yggP	cmtA	TRUE	0.992	15.000	0.458	1.000	N	0.811
17012	17013	b2933	b2934	cmtA	cmtB	TRUE	0.964	28.000	0.250	0.011	Y	0.341
17013	1936890	b2934	b2935	cmtB	tktA	FALSE	0.037	314.000	0.000	1.000	Y	-0.309
17016	17017	b2937	b2938	speB	speA	TRUE	0.654	138.000	0.015	1.000	Y	0.552
17017	17018	b2938	b2939	speA	yqgB	TRUE	0.941	9.000	0.000	NA		0.432
17019	17021	b2940	b2942	yqgC	metK	FALSE	0.002	304.000	0.000	NA		0.205
17021	17022	b2942	b2943	metK	galP	FALSE	0.001	424.000	0.000	1.000	N	0.104
17022	17023	b2943	b2944	galP	sprT	FALSE	0.011	77.000	0.042	1.000		0.136
17023	17024	b2944	b2945	sprT	endA	FALSE	0.287	95.000	0.210	1.000		0.285
17024	17025	b2945	b2946	endA	yggJ	FALSE	0.144	80.000	0.201	NA		0.148
17025	17026	b2946	b2947	yggJ	gshB	TRUE	0.984	13.000	0.173	NA		0.689
17026	17027	b2947	b2948	gshB	yqgE	FALSE	0.548	109.000	0.120	NA	N	0.553
17027	17028	b2948	b2949	yqgE	yqgF	TRUE	0.988	0.000	0.263	NA	N	0.564
17030	17031	b2951	b2952	yggS	yggT	TRUE	0.972	18.000	0.189	NA		0.607
17031	17032	b2952	b2953	yggT	yggU	TRUE	0.984	-3.000	0.081	NA		0.711
17032	17033	b2953	b2954	yggU	yggV	TRUE	0.981	8.000	0.016	NA		0.684
17033	17034	b2954	b2955	yggV	yggW	TRUE	0.984	-7.000	0.218	1.000	N	0.690
17035	17036	b2956	b2957	yggM	ansB	FALSE	0.006	117.000	0.018	NA		0.103
17036	17037	b2957	b2958	ansB	yggN	FALSE	0.003	176.000	0.027	NA		0.059
17037	17038	b2958	b2959	yggN	yggL	FALSE	0.133	184.000	0.155	NA		0.338
17038	17039	b2959	b2960	yggL	yggH	TRUE	0.982	0.000	0.092	NA		0.589
17040	17041	b2961	b2962	mutY	yggX	TRUE	0.904	28.000	0.150	NA	N	0.476
17041	17042	b2962	b2963	yggX	mltC	FALSE	0.544	65.000	0.128	NA	N	0.419
17042	17043	b2963	b2964	mltC	nupG	FALSE	0.003	202.000	0.056	NA		-0.080
17045	1936900	b2966	b2967	yqgA	pheV	FALSE	0.137	106.000	0.000	NA		NA
17046	17047	b2968	b2969	yghD	yghE	TRUE	0.941	2.000	0.000	NA		0.418
17047	17048	b2969	b2970	yghE	yghF	TRUE	0.892	3.000	0.000	NA		0.356
17048	17049	b2970	b2971	yghF	yghG	FALSE	0.189	147.000	0.000	NA		0.411
17049	17050	b2971	b2972	yghG	b2972	TRUE	0.603	66.000	0.000	NA		0.501
17050	1936902	b2972	b4466	b2972	yghJ	FALSE	0.433	198.000	0.000	1.000		0.796
1936902	17053	b4466	b2975	yghJ	yghK	FALSE	0.001	485.000	0.000	1.000		-0.145
17053	17054	b2975	b2976	yghK	glcB	FALSE	0.185	355.000	0.000	1.000	Y	0.422
17054	17055	b2976	b2977	glcB	glcG	TRUE	0.965	22.000	0.052	NA		0.820
17055	1936903	b2977	b4467	glcG	glcF	TRUE	0.988	5.000	0.057	NA		0.830
1936903	1936904	b4467	b4468	glcF	glcE	TRUE	0.979	11.000	0.074	0.029	Y	NA
1936904	17057	b4468	b2979	glcE	glcD	TRUE	0.985	0.000	0.070	0.008	Y	NA
1936905	17062	b2983	b2984	yghQ	yghR	TRUE	0.830	46.000	0.667	NA		0.283
17062	17063	b2984	b2985	yghR	yghS	TRUE	0.742	32.000	0.000	NA		0.411
17065	17066	b2987	b2988	pitB	gss	FALSE	0.002	292.000	0.000	1.000	N	0.047
17068	17069	b2990	b2991	hybG	hybF	TRUE	0.899	13.000	0.000	NA		0.410
17069	17070	b2991	b2992	hybF	hybE	TRUE	0.764	-7.000	0.055	NA		0.309
17070	17071	b2992	b2993	hybE	hybD	TRUE	0.952	-7.000	0.291	NA		0.404
17071	17072	b2993	b2994	hybD	hybC	TRUE	0.996	0.000	0.828	1.000	Y	0.406
17072	17073	b2994	b2995	hybC	hybB	TRUE	0.991	-3.000	0.000	NA	Y	0.650
17073	17074	b2995	b2996	hybB	hybA	TRUE	0.978	-10.000	0.000	NA	Y	0.519
17074	17075	b2996	b2997	hybA	hybO	TRUE	0.998	3.000	0.615	0.017	Y	0.556
17075	17076	b2997	b2998	hybO	yghW	FALSE	0.003	189.000	0.077	NA		0.143
17076	3446208	b2998	b4658	yghW	yghX	FALSE	0.141	119.000	0.000	NA		0.350
17082	17083	b3005	b3006	exbD	exbB	TRUE	0.999	7.000	0.810	0.061	Y	0.897
17085	17086	b3008	b3009	metC	yghB	FALSE	0.033	140.000	0.212	NA		-0.021
17088	17089	b3011	b3012	yqhD	yqhE	FALSE	0.220	105.000	0.200	1.000		0.249
17089	1936911	b3012	b3013	yqhE	yqhG	FALSE	0.003	200.000	0.000	NA		0.194
1936911	17091	b3013	b3014	yqhG	yqhH	FALSE	0.229	51.000	0.000	NA		0.273
1936912	17093	b4469	b3017	ygiQ	sufI	FALSE	0.529	111.000	0.025	1.000	N	0.603
17093	17094	b3017	b3018	sufI	plsC	FALSE	0.372	75.000	0.154	1.000	N	0.336
17094	17095	b3018	b3019	plsC	parC	FALSE	0.073	234.000	0.043	1.000	N	0.374
17095	17096	b3019	b3020	parC	ygiS	FALSE	0.005	138.000	0.000	1.000	N	0.036
17096	17097	b3020	b3021	ygiS	ygiT	FALSE	0.057	133.000	0.000	1.000		0.253
17097	17098	b3021	b3022	ygiT	b3022	TRUE	0.997	2.000	0.857	NA		0.826
17098	1936913	b3022	b3023	b3022	ygiV	FALSE	0.005	205.000	0.000	NA		0.209
1936913	17100	b3023	b3024	ygiV	ygiW	TRUE	0.836	53.000	0.053	NA		0.648
17101	17102	b3025	b3026	qseB	qseC	TRUE	0.988	-3.000	0.526	1.000	Y	0.288
17104	17105	b3028	b3029	mdaB	ygiN	TRUE	0.910	31.000	0.025	0.029		0.489
17106	17107	b3030	b3031	parE	yqiA	TRUE	0.952	29.000	0.217	NA		0.602
17107	17108	b3031	b3032	yqiA	cpdA	TRUE	0.994	0.000	0.427	NA		0.713
17108	17109	b3032	b3033	cpdA	yqiB	TRUE	0.973	25.000	0.433	NA		0.575
17109	17110	b3033	b3034	yqiB	nudF	TRUE	0.992	1.000	0.443	NA		0.553
17111	17113	b3035	b3037	tolC	ygiB	FALSE	0.309	148.000	0.480	NA		0.267
17113	17114	b3037	b3038	ygiB	ygiC	TRUE	0.994	6.000	0.632	NA		0.592
17118	17119	b3042	b3043	b3042	ygiL	FALSE	0.002	284.000	0.000	NA		-0.152
17119	1936918	b3043	b3046	ygiL	yqiG	FALSE	0.166	96.000	0.000	NA		0.342
1936918	17120	b3046	b3044	yqiG	insC	FALSE	0.056	98.000	0.000	NA		0.251
17120	17121	b3044	b3045	insC	insD-5	TRUE	0.987	-42.000	0.000	0.054	Y	0.625
17121	17123	b3045	b3047	insD-5	yqiH	FALSE	0.002	2466.000	0.000	1.000	N	0.197
17123	17124	b3047	b3048	yqiH	yqiI	TRUE	0.991	2.000	0.400	1.000		0.535
17126	17127	b3050	b3051	yqiJ	yqiK	TRUE	0.923	27.000	0.641	NA		0.310
17128	17129	b3052	b3053	rfaE	glnE	FALSE	0.473	48.000	0.083	1.000	N	0.312
17129	17130	b3053	b3054	glnE	ygiF	TRUE	0.904	23.000	0.053	1.000		0.472
17131	17132	b3055	b3056	htrG	cca	FALSE	0.251	64.000	0.106	NA	N	0.275
17133	17134	b3057	b3058	bacA	ygiG	FALSE	0.512	90.000	0.128	1.000	N	0.459
17137	17138	b3061	b3062	ttdA	ttdB	TRUE	0.988	-3.000	0.667	1.000	Y	0.235
17138	17139	b3062	b3063	ttdB	ygjE	FALSE	0.308	48.000	0.037	1.000	N	0.281
17141	17142	b3065	b3066	rpsU	dnaG	FALSE	0.535	111.000	0.067	1.000	N	0.574
17142	17143	b3066	b3067	dnaG	rpoD	FALSE	0.483	195.000	0.299	1.000	N	0.565
17150	1936924	b3075	b3076	ebgR	ebgA	FALSE	0.019	184.000	0.136	1.000	N	0.110
1936924	17152	b3076	b3077	ebgA	ebgC	TRUE	0.998	-3.000	0.682	0.001	Y	0.491
17152	1936925	b3077	b3078	ebgC	ygjI	TRUE	0.816	63.000	0.412	1.000	N	0.467
1936925	17154	b3078	b3079	ygjI	ygjJ	FALSE	0.397	134.000	0.000	NA		0.530
17154	17155	b3079	b3080	ygjJ	ygjK	TRUE	0.932	17.000	0.000	NA		0.497
17155	17156	b3080	b3081	ygjK	fadH	FALSE	0.008	426.000	0.000	1.000		0.230
17157	17158	b3082	b3083	ygjM	ygjN	TRUE	0.991	-3.000	0.375	NA		0.632
17158	17159	b3083	b3084	ygjN	ygjO	FALSE	0.009	284.000	0.000	NA		0.236
17160	17161	b3085	b3086	ygjP	ygjQ	FALSE	0.186	77.000	0.019	NA		0.338
